SiteID;Date Time;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Temperature;Location;geo_point_2d
213;2011-08-01T19:00:00+00:00;63.0;32.0;20.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-01T21:00:00+00:00;52.0;29.0;15.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-02T02:00:00+00:00;15.0;13.0;1.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-02T07:00:00+00:00;187.0;63.0;81.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-02T17:00:00+00:00;94.0;48.0;30.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-02T18:00:00+00:00;170.0;65.0;69.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-03T17:00:00+00:00;193.0;73.0;79.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-04T00:00:00+00:00;27.0;23.0;3.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-04T07:00:00+00:00;166.0;55.0;73.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-04T15:00:00+00:00;225.0;67.0;104.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-04T18:00:00+00:00;206.0;61.0;95.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-05T08:00:00+00:00;67.0;29.0;25.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-05T09:00:00+00:00;103.0;46.0;38.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-05T23:00:00+00:00;55.0;32.0;15.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-06T03:00:00+00:00;32.0;19.0;9.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-06T05:00:00+00:00;53.0;29.0;16.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-06T17:00:00+00:00;136.0;53.0;54.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-07T07:00:00+00:00;59.0;27.0;21.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-07T09:00:00+00:00;96.0;29.0;44.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-07T12:00:00+00:00;80.0;32.0;31.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-07T22:00:00+00:00;59.0;32.0;18.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-08T14:00:00+00:00;157.0;48.0;71.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-08-09T09:00:00+00:00;40.0;25.0;10.0;;;;;;;;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-06T08:00:00+00:00;109.0;59.0;33.0;28.2;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-06T18:00:00+00:00;76.0;57.0;13.0;20.0;;;;;;0.6;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-07T05:00:00+00:00;115.0;67.0;31.0;20.3;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-07T09:00:00+00:00;132.0;67.0;43.0;17.6;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-07T13:00:00+00:00;63.0;40.0;15.0;21.3;;;;;;0.6;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-07T14:00:00+00:00;82.0;50.0;21.0;18.8;;;;;;0.6;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-07T18:00:00+00:00;147.0;78.0;45.0;26.4;;;;;;0.6;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-07T21:00:00+00:00;69.0;48.0;14.0;16.2;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-08T04:00:00+00:00;15.0;11.0;3.0;9.7;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-08T11:00:00+00:00;36.0;23.0;9.0;18.2;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-08T21:00:00+00:00;40.0;29.0;8.0;5.0;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-08T23:00:00+00:00;52.0;36.0;10.0;13.1;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-09T02:00:00+00:00;67.0;46.0;14.0;14.4;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-09T10:00:00+00:00;48.0;29.0;13.0;25.5;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-09T14:00:00+00:00;65.0;38.0;18.0;25.5;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-09T16:00:00+00:00;65.0;40.0;16.0;22.3;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-09T20:00:00+00:00;57.0;42.0;10.0;21.3;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-10T04:00:00+00:00;59.0;36.0;15.0;27.0;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-10T06:00:00+00:00;107.0;57.0;33.0;28.8;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-10T07:00:00+00:00;88.0;50.0;25.0;27.6;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-10T10:00:00+00:00;96.0;50.0;30.0;21.5;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-10T16:00:00+00:00;262.0;94.0;110.0;20.5;;;;;;0.7;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-10T18:00:00+00:00;136.0;65.0;46.0;18.0;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-11T10:00:00+00:00;193.0;80.0;74.0;15.0;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-11T18:00:00+00:00;120.0;55.0;43.0;13.3;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-12T05:00:00+00:00;80.0;50.0;20.0;22.5;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-12T12:00:00+00:00;107.0;53.0;35.0;30.0;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-12T17:00:00+00:00;178.0;69.0;71.0;14.6;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-12T21:00:00+00:00;53.0;32.0;14.0;14.6;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-13T13:00:00+00:00;180.0;74.0;69.0;16.0;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-14T14:00:00+00:00;23.0;17.0;4.0;15.8;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-14T21:00:00+00:00;55.0;32.0;15.0;7.0;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-15T09:00:00+00:00;69.0;32.0;24.0;19.2;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-15T22:00:00+00:00;105.0;46.0;39.0;20.9;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-16T12:00:00+00:00;214.0;73.0;93.0;23.5;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-16T21:00:00+00:00;138.0;57.0;53.0;17.0;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-17T22:00:00+00:00;147.0;52.0;63.0;5.8;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-18T11:00:00+00:00;237.0;73.0;108.0;11.5;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-18T14:00:00+00:00;258.0;94.0;108.0;10.3;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-19T02:00:00+00:00;46.0;36.0;6.0;17.4;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-19T06:00:00+00:00;82.0;48.0;23.0;27.0;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-19T09:00:00+00:00;134.0;59.0;49.0;22.9;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-19T15:00:00+00:00;141.0;59.0;54.0;26.8;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-19T20:00:00+00:00;155.0;63.0;60.0;17.4;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-20T05:00:00+00:00;97.0;53.0;29.0;10.9;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-20T06:00:00+00:00;172.0;74.0;64.0;17.2;;;;;;0.5;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-21T08:00:00+00:00;67.0;36.0;20.0;15.6;;;;;;0.1;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-22T03:00:00+00:00;17.0;13.0;3.0;14.4;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-22T13:00:00+00:00;92.0;36.0;36.0;42.8;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-22T14:00:00+00:00;115.0;46.0;45.0;33.3;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-22T15:00:00+00:00;141.0;50.0;60.0;30.2;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-22T18:00:00+00:00;172.0;63.0;71.0;30.0;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-23T10:00:00+00:00;65.0;36.0;19.0;24.7;;;;;;0.1;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-23T19:00:00+00:00;99.0;32.0;44.0;30.2;;;;;;0.2;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-24T09:00:00+00:00;80.0;32.0;31.0;24.1;;;;;;0.1;;;;Old Market;51.4560189999,-2.58348949026
213;2011-05-24T21:00:00+00:00;145.0;55.0;59.0;22.1;;;;;;0.3;;;;Old Market;51.4560189999,-2.58348949026
